#Data processed by www.woodfortrees.org
#Please check original source for first-hand data and information:
#
#----------------------------------------------------
#Data from Hadley Centre
#http://www.metoffice.gov.uk/hadobs/hadcrut4/data/download.html
#For terms and conditions of use, please see
#http://www.metoffice.gov.uk/hadobs/hadcrut4/terms_and_conditions.html
#----------------------------------------------------
#
#File: hadcrut4_monthly_ns_avg.txt
#
#Time series (hadcrut4) from 1850 to 2019.42
#Averaged with 12-sample running mean
1931.42	-0.0883333
1931.5	-0.0905
1931.58	-0.0768333
1931.67	-0.0796667
1931.75	-0.0896667
1931.83	-0.08025
1931.92	-0.0805
1932	-0.0930833
1932.08	-0.103917
1932.17	-0.115833
1932.25	-0.114917
1932.33	-0.12575
1932.42	-0.132583
1932.5	-0.14
1932.58	-0.177667
1932.67	-0.188333
1932.75	-0.197083
1932.83	-0.209833
1932.92	-0.2135
1933	-0.219333
1933.08	-0.224083
1933.17	-0.222583
1933.25	-0.238917
1933.33	-0.24125
1933.42	-0.248
1933.5	-0.276083
1933.58	-0.27025
1933.67	-0.257
1933.75	-0.261
1933.83	-0.263333
1933.92	-0.252417
1934	-0.23425
1934.08	-0.2245
1934.17	-0.214417
1934.25	-0.20325
1934.33	-0.193833
1934.42	-0.165667
1934.5	-0.13325
1934.58	-0.133917
1934.67	-0.11175
1934.75	-0.0979167
1934.83	-0.0998333
1934.92	-0.113417
1935	-0.1255
1935.08	-0.131667
1935.17	-0.139667
1935.25	-0.143
1935.33	-0.141667
1935.42	-0.169167
1935.5	-0.180167
1935.58	-0.186583
1935.67	-0.225417
1935.75	-0.232083
1935.83	-0.227083
1935.92	-0.22
1936	-0.21775
1936.08	-0.207667
1936.17	-0.198583
1936.25	-0.195833
1936.33	-0.190083
1936.42	-0.170333
1936.5	-0.148667
1936.58	-0.134
1936.67	-0.100333
1936.75	-0.09775
1936.83	-0.09125
1936.92	-0.0848333
1937	-0.0719167
1937.08	-0.0655833
1937.17	-0.05475
1937.25	-0.0361667
1937.33	-0.0256667
1937.42	-0.0195833
1937.5	-0.0278333
1937.58	-0.0155833
1937.67	-0.0174167
1937.75	0.0105833
1937.83	0.02825
1937.92	0.0275
1938	0.0230833
1938.08	0.0148333
1938.17	0.009
1938.25	0.00408333
1938.33	0.00583333
1938.42	0.00741667
1938.5	-0.00783333
1938.58	-0.0145833
1938.67	-0.01975
1938.75	-0.0470833
1938.83	-0.0623333
1938.92	-0.05725
1939	-0.0471667
1939.08	-0.0395833
1939.17	-0.0378333
1939.25	-0.04925
1939.33	-0.0841667
1939.42	-0.0966667
1939.5	-0.0529167
1939.58	-0.06325
1939.67	-0.0630833
1939.75	-0.0504167
1939.83	-0.0376667
1939.92	-0.0335
1940	-0.0358333
1940.08	-0.0276667
1940.17	-0.0270833
1940.25	-0.0101667
1940.33	0.0139167
1940.42	0.0190833
1940.5	0.0134167
1940.58	0.02175
1940.67	0.0239167
1940.75	0.0225
1940.83	0.0201667
1940.92	0.01675
1941	0.0238333
1941.08	0.0219167
1941.17	0.0203333
1941.25	-0.00108333
1941.33	0.016
1941.42	0.0258333
1941.5	0.0203333
1941.58	0.0451667
1941.67	0.03925
1941.75	0.0430833
1941.83	0.0360833
1941.92	0.0363333
1942	0.02925
1942.08	0.0123333
1942.17	0.00475
1942.25	0.0161667
1942.33	-0.00883333
1942.42	-0.0185833
1942.5	-0.0265
1942.58	-0.0615
1942.67	-0.0485
1942.75	-0.058
1942.83	-0.0528333
1942.92	-0.05275
1943	-0.0635833
1943.08	-0.0565833
1943.17	-0.05175
1943.25	-0.054
1943.33	-0.0279167
1943.42	-0.02125
1943.5	-0.00533333
1943.58	0.0359167
1943.67	0.0406667
1943.75	0.0689167
1943.83	0.073
1943.92	0.07925
1944	0.0999167
1944.08	0.118
1944.17	0.138417
1944.25	0.164917
1944.33	0.16325
1944.42	0.162667
1944.5	0.143917
1944.58	0.119667
1944.67	0.100667
1944.75	0.0854167
1944.83	0.0955833
1944.92	0.0818333
1945	0.0689167
1945.08	0.0435833
1945.17	0.05425
1945.25	0.04325
1945.33	0.04025
1945.42	0.0386667
1945.5	0.0246667
1945.58	0.0335
1945.67	0.0453333
1945.75	0.0441667
1945.83	0.04175
1945.92	0.0415833
1946	0.0205833
1946.08	0.024
1946.17	-0.0185833
1946.25	-0.03325
1946.33	-0.052
1946.42	-0.0588333
1946.5	-0.0720833
1946.58	-0.0895
1946.67	-0.10725
1946.75	-0.107417
1946.83	-0.111583
1946.92	-0.107167
1947	-0.0855833
1947.08	-0.08225
1947.17	-0.0733333
1947.25	-0.07775
1947.33	-0.06775
1947.42	-0.056
1947.5	-0.0405
1947.58	-0.0236667
1947.67	-0.0194167
1947.75	-0.0289167
1947.83	-0.0400833
1947.92	-0.0269167
1948	-0.0215
1948.08	-0.0299167
1948.17	-0.0268333
1948.25	-0.0258333
1948.33	-0.0296667
